platform,page_type,url,source_url,city,keyword
zhaopin_detail,detail,https://www.zhaopin.com/jobdetail/CCL1513336590J40918649908.htm,https://www.zhaopin.com/jobs,东莞,外贸
zhaopin_detail,detail,https://www.zhaopin.com/jobdetail/CC403306210J40380619710.htm,https://www.zhaopin.com/jobs,郑州,档案管理
