crawl_time,crawl_date,publish_time,publish_date,source_site,source_file,keyword,city,city_clean,job_title,company_name,salary,salary_avg,experience,education,raw_tags,skills,job_url
2026-04-18T13:01:46,2026-04-18,2026-03-10 17:05:33,2026-20-06,job51,jobs_raw_2026-04-18_130059.csv,计算机视觉,昆山,昆山,视觉工程师,昆山捷翔工业设备,1.5-2万,17500,5年及以上,本科,"5年及以上,本科,计算机,调试,c++,c#,机电,.net,编程语言,工业机器人,机器视觉,visionpro,五险一金,餐饮补贴,带薪年假,节日福利",,https://jobs.51job.com/kunshan/162865572.html?s=sou_sou_soulb&t=0_0&req=708075cb9faa468299a31ddb06bf3b26
2026-04-18T13:01:46,2026-04-18,2026-04-17 17:09:02,2026-20-06,job51,jobs_raw_2026-04-18_130059.csv,计算机视觉,上海·闵行区,上海,视觉算法工程师,卓郎智能机械,1.6-2万·14薪,18000,3年及以上,本科,"3年及以上,本科,测试,调试,自动化,性能测试,代码编写,电子信息工程,人工智能,机器学习,图像处理,深度学习,五险一金,年终奖金,定期体检,专业培训,餐饮补贴,带薪年假,补充医疗保险,周末双休,节日福利,出差补贴,友好氛围,发展空间","机器学习,深度学习",https://jobs.51job.com/shanghai-mhq/171142684.html?s=sou_sou_soulb&t=0_0&req=708075cb9faa468299a31ddb06bf3b26
2026-04-18T13:01:46,2026-04-18,2026-04-10 16:52:38,2026-20-06,job51,jobs_raw_2026-04-18_130059.csv,计算机视觉,苏州·苏州工业园区,苏州,视觉工程师（苏州/山东/东莞）,苏州星宇智能制造,1-1.8万·13薪,14000,3年及以上,本科,"3年及以上,本科,c#,机器视觉,视觉引导,visionpro,视觉调试,培训,五险一金,年终奖金,绩效奖金,弹性工作,包吃",,https://jobs.51job.com/suzhou-gyyq/171536314.html?s=sou_sou_soulb&t=0_0&req=708075cb9faa468299a31ddb06bf3b26
2026-04-18T13:01:46,2026-04-18,2026-03-06 12:54:05,2026-20-06,job51,jobs_raw_2026-04-18_130059.csv,计算机视觉,无锡·新吴区,无锡,视觉项目开发,无锡先导智能装备,2-3万·15薪,25000,8年及以上,本科,"8年及以上,本科,自动化,c++,c#,VisionPro,Halcon,opencv,机器视觉系统,图像处理,算法,系统开发,培训,五险一金,餐饮补贴,专业培训,年终奖金,弹性工作,定期体检,员工活动丰富",,https://jobs.51job.com/wuxi-xwq/170892342.html?s=sou_sou_soulb&t=0_0&req=708075cb9faa468299a31ddb06bf3b26
2026-04-18T13:01:46,2026-04-18,2026-04-17 08:55:56,2026-20-06,job51,jobs_raw_2026-04-18_130059.csv,计算机视觉,深圳·龙岗区,深圳,中高级视觉开发工程师,深圳市华周测控技术,1.5-3万,22500,3-4年,大专,"3-4年,大专,计算机,c#,自动化,理工科,锂电行业,技术沟通,图像处理,halcon,visionpro,视觉,五险一金,员工旅游,专业培训,绩效奖金,弹性工作,节日福利,带薪年假",,https://jobs.51job.com/shenzhen-lgq/150660199.html?s=sou_sou_soulb&t=0_0&req=708075cb9faa468299a31ddb06bf3b26
2026-04-18T13:01:46,2026-04-18,2026-04-01 20:20:02,2026-20-06,job51,jobs_raw_2026-04-18_130059.csv,计算机视觉,深圳·龙岗区,深圳,视觉工程师,深圳市大德激光技术,1-2万,15000,3年及以上,本科,"3年及以上,本科,计算机,需求分析,调试,c#,c语言,电气自动化,技术文档,可行性分析,机器学习,图像处理,五险一金,补充医疗保险,员工旅游,餐饮补贴,年终奖金,专业培训,绩效奖金","C,机器学习",https://jobs.51job.com/shenzhen-lgq/163587011.html?s=sou_sou_soulb&t=0_0&req=708075cb9faa468299a31ddb06bf3b26
2026-04-18T13:01:46,2026-04-18,2026-04-07 09:38:45,2026-20-06,job51,jobs_raw_2026-04-18_130059.csv,计算机视觉,苏州·高新区,苏州,视觉工程师,上海玖钲机械设备,1.5-2.5万,20000,3年及以上,本科,"3年及以上,本科,需求分析,自动化,plc,c++,方案设计,c#,软件工程,tcp,编程语言,工业机器人,五险一金,专业培训,定期体检,带薪年假,节日福利,周末双休,培训",,https://jobs.51job.com/suzhou-gxq/171225832.html?s=sou_sou_soulb&t=0_0&req=708075cb9faa468299a31ddb06bf3b26
2026-04-18T13:01:46,2026-04-18,2026-03-17 10:17:40,2026-20-06,job51,jobs_raw_2026-04-18_130059.csv,计算机视觉,东莞,东莞,视觉工程师,东莞凤岗嘉辉塑胶五金,1-1.5万,12500,2年及以上,本科,"2年及以上,本科,计算机,c++,工业自动化,图像处理,opencv,代码规范,tensorflow,滤波,工程化,模板匹配",TensorFlow,https://jobs.51job.com/dongguan/167706444.html?s=sou_sou_soulb&t=0_0&req=708075cb9faa468299a31ddb06bf3b26
2026-04-18T13:01:46,2026-04-18,2026-04-16 14:28:45,2026-20-06,job51,jobs_raw_2026-04-18_130059.csv,计算机视觉,东莞·寮步镇,东莞,视觉工程师,广东安达智能装备,1-2万,15000,3年及以上,本科,"3年及以上,本科,计算机,编程,c#,电气自动化,labview,图像处理,halcon,visionpro,自动化检测,机器视觉,五险一金,餐饮补贴,培训,免费班车,专业培训",,https://jobs.51job.com/dongguan-lbz/171307106.html?s=sou_sou_soulb&t=0_0&req=708075cb9faa468299a31ddb06bf3b26
2026-04-18T13:01:46,2026-04-18,2026-03-28 10:53:50,2026-20-06,job51,jobs_raw_2026-04-18_130059.csv,计算机视觉,深圳·宝安区,深圳,机器视觉软件工程师,深圳市泰科思特精密工业,1.5-2.5万,20000,3-5年,本科,"3-5年,本科,计算机,java,mysql,sql,c#,.net,检测,电子信息,mes,系统维护,五险一金,专业培训,带薪年假,培训,生日福利,出差补贴,节假日福利,团建旅游,部门聚餐,年底奖金,带薪病假,包住,定期团建,公司食堂","Java,SQL",https://jobs.51job.com/shenzhen-baq/170725118.html?s=sou_sou_soulb&t=0_0&req=708075cb9faa468299a31ddb06bf3b26
2026-04-18T13:01:46,2026-04-18,2026-04-14 11:40:07,2026-20-06,job51,jobs_raw_2026-04-18_130059.csv,计算机视觉,深圳·宝安区,深圳,机器视觉工程师,南京华视智能科技,1-2万,15000,2年及以上,本科,"2年及以上,本科,计算机,机械,软件开发,电气,通信,c#,软件,选型,机器视觉,halcon,新能源,培训,五险一金,出差补贴,年终奖金,专业培训",,https://jobs.51job.com/shenzhen-baq/171584304.html?s=sou_sou_soulb&t=0_0&req=708075cb9faa468299a31ddb06bf3b26
2026-04-18T13:01:46,2026-04-18,2026-04-09 18:41:33,2026-20-06,job51,jobs_raw_2026-04-18_130059.csv,计算机视觉,苏州·虎丘区,苏州,视觉工程师,苏州圭石科技,1.5-2.5万·13薪,20000,3年及以上,本科,"3年及以上,本科,调试,自动化,plc,c++,编程,方案设计,c#,安装,测量,设计方案,五险一金,年终奖金,定期体检,带薪年假,节日福利",,https://jobs.51job.com/suzhou-hq/171517064.html?s=sou_sou_soulb&t=0_0&req=708075cb9faa468299a31ddb06bf3b26
2026-04-18T13:01:46,2026-04-18,2026-03-20 09:16:27,2026-20-06,job51,jobs_raw_2026-04-18_130059.csv,计算机视觉,南京,南京,高级视觉工程师,常州泰有达自动化科技,1.3-1.8万,15500,5年及以上,大专,"5年及以上,大专,测试,c#,编程语言,工业机器人,选型,图像处理,机器视觉,modbus,visionpro,视觉,五险一金,绩效奖金,餐饮补贴,大小周,住宿补贴,提供宿舍",,https://jobs.51job.com/nanjing/171163350.html?s=sou_sou_soulb&t=0_0&req=708075cb9faa468299a31ddb06bf3b26
2026-04-18T13:01:46,2026-04-18,2026-04-15 10:27:52,2026-20-06,job51,jobs_raw_2026-04-18_130059.csv,计算机视觉,苏州·苏州工业园区,苏州,机器视觉应用工程师（汽车焊装/涂总/总装0,江苏同和智能装备,1.5-2.5万,20000,3年及以上,本科,"3年及以上,本科,视觉检测,汽车制造,图像处理算法",,https://jobs.51job.com/suzhou-gyyq/171606987.html?s=sou_sou_soulb&t=0_0&req=708075cb9faa468299a31ddb06bf3b26
2026-04-18T13:01:46,2026-04-18,2026-04-17 11:50:14,2026-20-06,job51,jobs_raw_2026-04-18_130059.csv,计算机视觉,内江·隆昌市,内江,AI产品经理,隆昌市添翼人工智能科技,5千-1万,5000,无需经验,大专,"无需经验,大专,多劳多得,全勤奖,无责底薪,绩效奖金,年终奖金,五险一金,上不封顶,销售提成,提成,团队氛围好",,https://jobs.51job.com/neijiang-lcs/171657821.html?s=sou_sou_soulb&t=0_0&req=708075cb9faa468299a31ddb06bf3b26
