crawl_time,crawl_date,publish_time,publish_date,source_site,source_file,keyword,city,city_clean,job_title,company_name,salary,salary_avg,experience,education,raw_tags,skills,job_url
2026-04-18T14:06:39,2026-04-18,2026-03-31 11:29:58,2026-20-06,job51,jobs_raw_2026-04-18_140627.csv,市场营销,南京·雨花台区,南京,丛林探险乐园市场营销经理,南京万德体育产业集团,8千-1.6万,8000,3年及以上,本科,"3年及以上,本科,数据分析,市场营销,市场调研,市场分析,抖音,品牌推广,新媒体运营,内容规划,文旅,落地执行,绩效奖金,专业培训,通讯补贴,员工旅游,定期体检,年终奖金,免费班车,五险,包吃,包住",数据分析,https://jobs.51job.com/nanjing-yhtq/170609032.html?s=sou_sou_soulb&t=0_0&req=33990fc4c08d490b9ffa08bb5c92274a
2026-04-18T14:06:39,2026-04-18,2026-04-02 17:16:16,2026-20-06,job51,jobs_raw_2026-04-18_140627.csv,市场营销,重庆·九龙坡区,重庆,市场营销渠道经理,重庆保普汽车用品,8千-1万,8000,3年及以上,大专,"3年及以上,大专,节假日福利,生日福利,社保,上六休一,车补",,https://jobs.51job.com/chongqing-jlpq/161955576.html?s=sou_sou_soulb&t=0_0&req=33990fc4c08d490b9ffa08bb5c92274a
2026-04-18T14:06:39,2026-04-18,2026-04-01 16:17:43,2026-20-06,job51,jobs_raw_2026-04-18_140627.csv,市场营销,桂林·雁山区,桂林,市场营销部门经理,西双版纳融创汇润商业管理,1.2-1.8万,15000,3年及以上,本科,"3年及以上,本科,管理,数据分析,市场营销,活动策划,销售策略,客户资源,营销方案,营销策略,活动推广,传媒",数据分析,https://jobs.51job.com/guilin-ysq/171383092.html?s=sou_sou_soulb&t=0_0&req=33990fc4c08d490b9ffa08bb5c92274a
2026-04-18T14:06:39,2026-04-18,2026-04-03 10:19:47,2026-20-06,job51,jobs_raw_2026-04-18_140627.csv,市场营销,广州·天河区,广州,市场营销/外贸业务员,顶晟广告制品（广州）,5-9千,7000,1-2年,大专,"1-2年,大专,节假日,五险,绩效奖金,零食下午茶,定期团建",,https://jobs.51job.com/guangzhou-thq/171417782.html?s=sou_sou_soulb&t=0_0&req=33990fc4c08d490b9ffa08bb5c92274a
2026-04-18T14:06:39,2026-04-18,2026-04-15 15:02:40,2026-20-06,job51,jobs_raw_2026-04-18_140627.csv,市场营销,郑州·高新区,郑州,市场营销,河南正场健康管理,5-8千,6500,无需经验,本科,"无需经验,本科,数据分析,市场调研,营销策划,营销推广,推广计划,策划方案,异业合作,五险一金,周末双休",数据分析,https://jobs.51job.com/zhengzhou-gxq/171616494.html?s=sou_sou_soulb&t=0_0&req=33990fc4c08d490b9ffa08bb5c92274a
2026-04-18T14:06:39,2026-04-18,2026-03-17 17:27:19,2026-20-06,job51,jobs_raw_2026-04-18_140627.csv,市场营销,南通,南通,市场营销主管/视觉主管,江苏三润服装集团,7千-1万·13薪,7000,1-3年,本科,"1-3年,本科,平面,服装",,https://jobs.51job.com/nantong/170667677.html?s=sou_sou_soulb&t=0_0&req=33990fc4c08d490b9ffa08bb5c92274a
2026-04-18T14:06:39,2026-04-18,2026-04-14 14:52:04,2026-20-06,job51,jobs_raw_2026-04-18_140627.csv,市场营销,广州·番禺区,广州,市场营销经理,鼎信项目管理咨询,8千-1.6万,8000,10年及以上,本科,"10年及以上,本科,数据分析,营销,房建,市政,市场调研,机电,市场分析,客情关系,营销策划,营销策略,底薪,业务提成",数据分析,https://jobs.51job.com/guangzhou-pyq/171589672.html?s=sou_sou_soulb&t=0_0&req=33990fc4c08d490b9ffa08bb5c92274a
2026-04-18T14:06:39,2026-04-18,2026-04-01 10:32:35,2026-20-06,job51,jobs_raw_2026-04-18_140627.csv,市场营销,济南,济南,市场营销经理,前锦网络信息技术（上海）,1.5-2.2万,18500,5年及以上,本科,"5年及以上,本科,市场营销,市场推广,产品推广,公关,客户档案,销售报表,产品宣传,客户资料卡,介绍产品,社保,专业培训,提成,补贴,补助,央企,五险一金,补充医疗保险,带薪年假,带薪病假,定期体检,通讯补贴",,https://jobs.51job.com/jinan/171369973.html?s=sou_sou_soulb&t=0_0&req=33990fc4c08d490b9ffa08bb5c92274a
2026-04-18T14:06:39,2026-04-18,2026-03-02 17:08:58,2026-20-06,job51,jobs_raw_2026-04-18_140627.csv,市场营销,佛山·南海区,佛山,市场营销,佛山缔乐视觉科技,6-8千,7000,无需经验,本科,"无需经验,本科,五险一金,年终奖金,餐饮补贴,带薪年假,节日福利,交通补贴,通讯补贴,周末双休,全勤奖",,https://jobs.51job.com/foshan-nhq/170789536.html?s=sou_sou_soulb&t=0_0&req=33990fc4c08d490b9ffa08bb5c92274a
2026-04-18T14:06:39,2026-04-18,2026-01-26 11:56:09,2026-20-06,job51,jobs_raw_2026-04-18_140627.csv,市场营销,佛山,佛山,市场营销专员,中视传媒股份有限公司南海,7千-1万,7000,2年及以上,大专,"2年及以上,大专,销售,市场营销,营销,产品开发,市场动态,销售数据,渠道维护,团队拓展,拓展销售渠道,五险一金,绩效奖金,定期体检,定期团建,高温补贴,免费停车,节日慰问",,https://jobs.51job.com/foshan/152712658.html?s=sou_sou_soulb&t=0_0&req=33990fc4c08d490b9ffa08bb5c92274a
2026-04-18T14:06:39,2026-04-18,2026-04-13 09:25:05,2026-20-06,job51,jobs_raw_2026-04-18_140627.csv,市场营销,无锡·锡山区,无锡,市场营销专员,英特派铂业,8千-1.5万·13薪,8000,1年,本科,"1年,本科,五险一金,绩效奖金,专业培训,节日福利,全勤奖,高温补贴",,https://jobs.51job.com/wuxi-xsq/167117669.html?s=sou_sou_soulb&t=0_0&req=33990fc4c08d490b9ffa08bb5c92274a
2026-04-18T14:06:39,2026-04-18,2026-03-30 15:29:01,2026-20-06,job51,jobs_raw_2026-04-18_140627.csv,市场营销,北京·朝阳区,北京,市场营销主管,京匠黄金（北京）,1-1.2万,11000,3年及以上,本科,"3年及以上,本科,奢侈品行业,五险一金,带薪年假",,https://jobs.51job.com/beijing-cyq/171332585.html?s=sou_sou_soulb&t=0_0&req=33990fc4c08d490b9ffa08bb5c92274a
2026-04-18T14:06:39,2026-04-18,2026-04-14 13:23:21,2026-20-06,job51,jobs_raw_2026-04-18_140627.csv,市场营销,上海·静安区,上海,市场营销经理,睿侈（上海）贸易,1.8-2万·13薪,19000,3年及以上,本科,"3年及以上,本科,补充医疗保险,定期体检,做五休二,五险一金,周末双休,节日福利,带薪年假,免费午餐",,https://jobs.51job.com/shanghai-jaq/171586197.html?s=sou_sou_soulb&t=0_0&req=33990fc4c08d490b9ffa08bb5c92274a
2026-04-18T14:06:39,2026-04-18,2026-04-15 01:54:47,2026-20-06,job51,jobs_raw_2026-04-18_140627.csv,市场营销,上海·静安区,上海,品牌/市场营销,深圳寸金文化,1-2万·14薪,15000,无需经验,大专,"无需经验,大专,内衣,大尺码,五险一金,专业培训,年终奖金,定期体检,餐饮补贴,带薪年假,交通补贴,周末双休,补充医疗保险,做五休二,出国机会,项目奖金,有餐补,出差补贴,租房补贴",,https://jobs.51job.com/shanghai-jaq/167557169.html?s=sou_sou_soulb&t=0_0&req=33990fc4c08d490b9ffa08bb5c92274a
2026-04-18T14:06:39,2026-04-18,2026-02-26 10:43:50,2026-20-06,job51,jobs_raw_2026-04-18_140627.csv,市场营销,苏州,苏州,市场营销经理,统杰图文（昆山）,15-30万/年,18750,6年及以上,本科,"6年及以上,本科,管理,现场管理,品牌推广,市场动态,商业模式,蓝图规划,展览展示,培训",,https://jobs.51job.com/suzhou/170683443.html?s=sou_sou_soulb&t=0_0&req=33990fc4c08d490b9ffa08bb5c92274a
2026-04-18T14:06:39,2026-04-18,2026-04-01 15:29:03,2026-20-06,job51,jobs_raw_2026-04-18_140627.csv,市场营销,苏州·姑苏区,苏州,市场营销（应届）,苏州旭铂瑞商贸,8千-1.1万·13薪,8000,无需经验,本科,"无需经验,本科,五险一金,交通补贴,绩效奖金,节日福利,年终奖金,弹性工作,员工旅游,专业培训,补充医疗保险,通讯补贴",,https://jobs.51job.com/suzhou-gsq/171380294.html?s=sou_sou_soulb&t=0_0&req=33990fc4c08d490b9ffa08bb5c92274a
2026-04-18T14:06:39,2026-04-18,2026-04-17 16:15:51,2026-20-06,job51,jobs_raw_2026-04-18_140627.csv,市场营销,深圳·南山区,深圳,市场营销专员,深圳安森德半导体,1-1.5万,12500,2年及以上,本科,"2年及以上,本科,市场营销,维护,写作,网络营销,网络推广,公众号,seo,推广策略,内容营销,搜索引擎",,https://jobs.51job.com/shenzhen-nsq/171368441.html?s=sou_sou_soulb&t=0_0&req=33990fc4c08d490b9ffa08bb5c92274a
2026-04-18T14:06:39,2026-04-18,2026-04-11 16:20:44,2026-20-06,job51,jobs_raw_2026-04-18_140627.csv,市场营销,中山·横栏镇,中山,市场营销专员｜视频内容方向,中山市荷德照明,7-9千,8000,1年及以上,本科,"1年及以上,本科,拍摄,宣传视频,剪辑,聚餐,五险一金,绩效奖金,年终奖金,餐饮补贴,下午茶,全勤奖,工龄奖,免费体检,交通补贴",,https://jobs.51job.com/zhongshan-hlz/171545879.html?s=sou_sou_soulb&t=0_0&req=33990fc4c08d490b9ffa08bb5c92274a
2026-04-18T14:06:39,2026-04-18,2026-03-04 09:55:09,2026-20-06,job51,jobs_raw_2026-04-18_140627.csv,市场营销,上海·徐汇区,上海,市场营销主管,上海通世科技,8千-1.5万·13薪,8000,3年及以上,本科,"3年及以上,本科,交通补贴,五险一金,年终奖金,做五休二,员工旅游,通讯补贴",,https://jobs.51job.com/shanghai-xhq/169906398.html?s=sou_sou_soulb&t=0_0&req=33990fc4c08d490b9ffa08bb5c92274a
2026-04-18T14:06:39,2026-04-18,2026-02-24 10:23:23,2026-20-06,job51,jobs_raw_2026-04-18_140627.csv,市场营销,深圳·罗湖区,深圳,海外市场营销专员,友运货（深圳）供应链服务,8千-1.6万,8000,1年及以上,本科,"1年及以上,本科,培训,excel,市场营销,推广,word,powerpoint,英语口语,粤语,公共关系,晋升,外资企业,奖金,专业培训,绩效奖金,年终奖金,带薪年假,医疗保险,晋升机制,职业发展,聚餐,培训,社会保险,公积金,晋升,六险一金",Excel,https://jobs.51job.com/shenzhen-luohuqu/165945263.html?s=sou_sou_soulb&t=0_0&req=33990fc4c08d490b9ffa08bb5c92274a
2026-04-18T14:06:48,2026-04-18,2026-02-26 10:43:50,2026-20-06,job51,jobs_raw_2026-04-18_140627.csv,市场营销,苏州,苏州,市场营销经理,统杰图文（昆山）,15-30万/年,18750,6年及以上,本科,"6年及以上,本科,管理,现场管理,品牌推广,市场动态,商业模式,蓝图规划,展览展示,培训",,https://jobs.51job.com/suzhou/170683443.html?s=sou_sou_soulb&t=0_0&req=34a476315b204b98bab44c06d4f5f5f6
