crawl_time,crawl_date,publish_time,publish_date,source_site,source_file,keyword,city,city_clean,job_title,company_name,salary,salary_avg,experience,education,raw_tags,skills,job_url
2026-04-18T19:51:52,2026-04-18,2026-04-01 15:04:40,2026-20-06,job51,jobs_raw_2026-04-18_195141.csv,人工智能,重庆·九龙坡区,重庆,具身智能算法工程师,东莞市津彩家居民服务,1.5-3万,22500,3年及以上,硕士,"3年及以上,硕士,测试,c++,数学,人工智能,计算机科学,tensorflow,计算机视觉,算法开发,nlp,深度学习框架","TensorFlow,NLP,CV,深度学习",https://jobs.51job.com/chongqing-jlpq/171378082.html?s=sou_sou_soulb&t=0_0&req=ef8c5ef25266492a937e82278a13884c
2026-04-18T19:51:52,2026-04-18,2026-03-28 10:19:40,2026-20-06,job51,jobs_raw_2026-04-18_195141.csv,人工智能,南京·江宁区,南京,机器人算法工程师（具身智能/通用OS/PhysicalAgent/),中科工业人工智能研究院,1.5-3万·15薪,22500,1年及以上,硕士,"1年及以上,硕士,计算机,linux,开发,自动化,c++,仿真,算法,系统架构,控制,自动驾驶,五险一金,带薪年假,年终奖金,定期体检,免费班车,晋升空间大",Linux,https://jobs.51job.com/nanjing-jnq/171311317.html?s=sou_sou_soulb&t=0_0&req=ef8c5ef25266492a937e82278a13884c
2026-04-18T19:51:52,2026-04-18,2026-04-15 09:13:59,2026-20-06,job51,jobs_raw_2026-04-18_195141.csv,人工智能,上海·嘉定区,上海,AI智能体开发工程师,深圳市泛海统联精密制造,2-3万,25000,3年及以上,博士,"3年及以上,博士,人工智能,计算机科学,tensorflow,健康管理,训练,生物信息,强化学习,agent,自然语言处理,pytorch,五险一金,年终奖金,定期体检,绩效奖金,专业培训,员工旅游,交通补贴,通讯补贴,带薪年假,节日福利,股票期权","TensorFlow,PyTorch,NLP",https://jobs.51job.com/shanghai-jdq/171603671.html?s=sou_sou_soulb&t=0_0&req=ef8c5ef25266492a937e82278a13884c
2026-04-18T19:51:52,2026-04-18,2026-02-11 10:48:04,2026-20-06,job51,jobs_raw_2026-04-18_195141.csv,人工智能,广州·黄埔区,广州,智能驾驶负责人,中山小神童创新科技,3-5万·13薪,40000,5年及以上,本科,"5年及以上,本科,计算机,测试,验收,自动化,团队管理,技术管理,产品规划,人工智能,通信工程,运动控制,五险一金,年终奖金,定期体检,绩效奖金,餐饮补贴,带薪年假,节日福利,周末双休",,https://jobs.51job.com/guangzhou-hpq/170584194.html?s=sou_sou_soulb&t=0_0&req=ef8c5ef25266492a937e82278a13884c
2026-04-18T19:51:52,2026-04-18,2026-04-17 09:02:02,2026-20-06,job51,jobs_raw_2026-04-18_195141.csv,人工智能,广州·黄埔区,广州,具身智能科技成果转化总监,广东省科学院认证,1.5-2.5万,20000,3年及以上,硕士,"3年及以上,硕士,人工智能,科技成果转化,人工智能行业,成果转化,科技金融,机器人,五险一金,通讯补贴,专业培训,绩效奖金,年终奖金,股票期权,弹性工作,定期体检,双休",,https://jobs.51job.com/guangzhou-hpq/170757674.html?s=sou_sou_soulb&t=0_0&req=ef8c5ef25266492a937e82278a13884c
2026-04-18T19:51:52,2026-04-18,2026-03-03 10:20:01,2026-20-06,job51,jobs_raw_2026-04-18_195141.csv,人工智能,上海·浦东新区,上海,具身智能中试平台工程师,上海成电福智科技,3-6万,45000,5年及以上,博士,"5年及以上,博士,人工智能,知识库,技术研发,中试验证,机器人系统,视觉感知,工业机械臂,机器人产品,算法平台,人机交互,五险一金,带薪年假,定期体检,零食下午茶,租房补贴",,https://jobs.51job.com/shanghai-pdxq/170385413.html?s=sou_sou_soulb&t=0_0&req=ef8c5ef25266492a937e82278a13884c
2026-04-18T19:51:52,2026-04-18,2026-04-17 08:57:00,2026-20-06,job51,jobs_raw_2026-04-18_195141.csv,人工智能,上海·长宁区,上海,AI 与数据负责人(智能化产品方向)(上海),常州三泰科技,2.5-3.5万,30000,5年及以上,本科,"5年及以上,本科,人工智能,数据治理,智能问答,私有化部署,模型研究,智能搜索,数据体系建设,医药,周末双休,带薪年假,五险一金,绩效奖金,节日福利,餐饮补贴,交通补贴,团队建设,定期体检,免费工作餐,出差补贴,年终奖金",,https://jobs.51job.com/shanghai-cnq/171429871.html?s=sou_sou_soulb&t=0_0&req=ef8c5ef25266492a937e82278a13884c
2026-04-18T19:51:52,2026-04-18,2026-03-30 14:22:34,2026-20-06,job51,jobs_raw_2026-04-18_195141.csv,人工智能,广州·黄埔区,广州,人工智能语音算法工程师,广东美捷威通生物科技,2-4万,30000,3年及以上,本科,"3年及以上,本科,数据分析,需求分析,自动化,软件工程,数学,技能培训,算法,机器学习,技术选型,深度学习,技能培训,五险一金,绩效奖金,餐饮补贴,交通补贴,周末双休","机器学习,深度学习,数据分析",https://jobs.51job.com/guangzhou-hpq/170457139.html?s=sou_sou_soulb&t=0_0&req=ef8c5ef25266492a937e82278a13884c
2026-04-18T19:51:52,2026-04-18,2026-03-17 11:17:32,2026-20-06,job51,jobs_raw_2026-04-18_195141.csv,人工智能,重庆·北碚区,重庆,人工智能算法工程师,重庆市交通工程质量检测,1-2万,15000,5年及以上,硕士,"5年及以上,硕士,计算机,java,测试,ai,编程语言,机器学习,数据清洗,深度学习,应用开发,代码实现,五险一金,年终奖金,定期体检,绩效奖金,餐饮补贴,带薪年假,免费班车,周末双休","Java,机器学习,深度学习",https://jobs.51job.com/chongqing-bbq/170377637.html?s=sou_sou_soulb&t=0_0&req=ef8c5ef25266492a937e82278a13884c
2026-04-18T19:51:52,2026-04-18,2025-12-24 13:55:41,2026-20-05,job51,jobs_raw_2026-04-18_195141.csv,人工智能,大连,大连,人工智能大模型,信德管理顾问（大连）,1.5-3万,22500,3年及以上,本科,"3年及以上,本科,java,mysql,redis,sql,编程,软件工程,数据库设计,docker,mongodb,dubbo","Java,SQL,Docker,大模型",https://jobs.51job.com/dalian/169972729.html?s=sou_sou_soulb&t=0_0&req=ef8c5ef25266492a937e82278a13884c
2026-04-18T19:51:52,2026-04-18,2026-04-15 15:29:26,2026-20-06,job51,jobs_raw_2026-04-18_195141.csv,人工智能,昆明·西山区,昆明,人工智能算法工程师,云南拓邦科技,1-1.5万,12500,5年及以上,硕士,"5年及以上,硕士,编程,ai,算法,电力行业,cnn,rnn,五险一金,年终奖金,项目奖金,定期体检,有餐补,出差补贴,交通补贴,定期团建",,https://jobs.51job.com/kunming-xsq/159113798.html?s=sou_sou_soulb&t=0_0&req=ef8c5ef25266492a937e82278a13884c
2026-04-18T19:51:52,2026-04-18,2026-03-27 10:29:34,2026-20-06,job51,jobs_raw_2026-04-18_195141.csv,人工智能,南通·海门区,南通,人工智能算法工程师,招商局工业智能科技（江苏）,1.8-3万·13薪,24000,3年及以上,本科,"3年及以上,本科,c++,设计模式,项目开发,组织架构,算法,人工智能,机器学习,数据挖掘,工业自动化,深度学习,五险一金,免费班车,通讯补贴,餐饮补贴,年终奖金,定期体检","机器学习,深度学习",https://jobs.51job.com/nantong-hmq/162456517.html?s=sou_sou_soulb&t=0_0&req=ef8c5ef25266492a937e82278a13884c
