platform,page_type,url,source_url,city,keyword
mohrss_public,detail,https://job.mohrss.gov.cn/cjobs/htmls/cb21gwPages/98d0d55a0a5a43a19f3b8c47c9996005.html,https://job.mohrss.gov.cn/cjobs/jobinfolist/listJobinfolist,广州,会计
mohrss_public,detail,https://job.mohrss.gov.cn/cjobs/showgw?id=920cb72e5c1647219ac3ca9dbecf5ce8,https://job.mohrss.gov.cn/cjobs/jobinfolist/listJobinfolist,上海,文员
