platform,page_type,url,source_url,city,keyword
ncss_jobs,detail,https://www.ncss.cn/student/jobs/A2aAZhMKxn48MD7jRNHeie/detail.html,https://www.ncss.cn/student/jobs/index.html,海淀区,
ncss_jobs,detail,https://www.ncss.cn/student/jobs/TrnKuXCrYmTJz3AmCAvpXg/detail.html,https://www.ncss.cn/student/jobs/index.html,海淀区,
ncss_jobs,detail,https://www.ncss.cn/student/jobs/VzqMEJ3X7AJacgSReyTpsG/detail.html,https://www.ncss.cn/student/jobs/index.html,海淀区,
ncss_jobs,detail,https://www.ncss.cn/student/jobs/X4EZ6DbUoZPs7nvnEuqQ2y/detail.html,https://www.ncss.cn/student/jobs/index.html,海淀区,
ncss_jobs,detail,https://www.ncss.cn/student/jobs/Xt62fH5HpWSmStRfEHGE7e/detail.html,https://www.ncss.cn/student/jobs/index.html,海淀区,
ncss_jobs,detail,https://www.ncss.cn/student/jobs/YTqvD3NaK7ERgxG7ExpVNM/detail.html,https://www.ncss.cn/student/jobs/index.html,海淀区,
ncss_jobs,detail,https://www.ncss.cn/student/jobs/NKcMQp73yMzLb7jH4gHTqD/detail.html,https://www.ncss.cn/student/jobs/index.html,海淀区,
ncss_jobs,detail,https://www.ncss.cn/student/jobs/PQsTh9CMG3ymyXe9spGBWp/detail.html,https://www.ncss.cn/student/jobs/index.html,海淀区,
ncss_jobs,detail,https://www.ncss.cn/student/jobs/QTqouoJevRejyMMzMwn2Hw/detail.html,https://www.ncss.cn/student/jobs/index.html,海淀区,
ncss_jobs,detail,https://www.ncss.cn/student/jobs/Rfej8a4T2XeUguAUDXidRh/detail.html,https://www.ncss.cn/student/jobs/index.html,海淀区,
ncss_jobs,detail,https://www.ncss.cn/student/jobs/Rj6B2YVtcBv5L4wNgPQZP5/detail.html,https://www.ncss.cn/student/jobs/index.html,海淀区,
ncss_jobs,detail,https://www.ncss.cn/student/jobs/81HhnRn5PEiyYPTH3LJEHf/detail.html,https://www.ncss.cn/student/jobs/index.html,门头沟区,
ncss_jobs,detail,https://www.ncss.cn/student/jobs/4gJ4QqkSZbfiuRs3Fus7uQ/detail.html,https://www.ncss.cn/student/jobs/index.html,门头沟区,
ncss_jobs,detail,https://www.ncss.cn/student/jobs/3FTrnu9WbjZqJo6p4VnJvG/detail.html,https://www.ncss.cn/student/jobs/index.html,门头沟区,
ncss_jobs,detail,https://www.ncss.cn/student/jobs/71R7WRt5ocTxcnwcfDBsSZ/detail.html,https://www.ncss.cn/student/jobs/index.html,门头沟区,
ncss_jobs,detail,https://www.ncss.cn/student/jobs/AbXe6CzZzog2DPzQQQN3XT/detail.html,https://www.ncss.cn/student/jobs/index.html,门头沟区,
ncss_jobs,detail,https://www.ncss.cn/student/jobs/QwdgYahvnaYyj3jABHNcXc/detail.html,https://www.ncss.cn/student/jobs/index.html,门头沟区,
ncss_jobs,detail,https://www.ncss.cn/student/jobs/LkXyGD8XxPtKLUi4QhTpm7/detail.html,https://www.ncss.cn/student/jobs/index.html,门头沟区,
