platform,page_type,url,source_url,city,keyword
ncss_jobs,detail,https://www.ncss.cn/student/jobs/TsNvTdeHVxDGDzCMRQBZaF/detail.html,https://www.ncss.cn/student/jobs/index.html,海淀区,
ncss_jobs,detail,https://www.ncss.cn/student/jobs/VwG3SGb9rHFExtNG61Yx1o/detail.html,https://www.ncss.cn/student/jobs/index.html,海淀区,
ncss_jobs,detail,https://www.ncss.cn/student/jobs/WTg1daoLn2JbwbJ6MBF4qj/detail.html,https://www.ncss.cn/student/jobs/index.html,海淀区,
ncss_jobs,detail,https://www.ncss.cn/student/jobs/WVJFfNdHgBnBhuT24bzrhP/detail.html,https://www.ncss.cn/student/jobs/index.html,海淀区,
ncss_jobs,detail,https://www.ncss.cn/student/jobs/XG5ADvvP9qNyfcc8UVUjk2/detail.html,https://www.ncss.cn/student/jobs/index.html,海淀区,
ncss_jobs,detail,https://www.ncss.cn/student/jobs/XYwziQpHEb7oLLsgnTu76X/detail.html,https://www.ncss.cn/student/jobs/index.html,海淀区,
ncss_jobs,detail,https://www.ncss.cn/student/jobs/ajmkpatw4bxhf5CHgG2vV/detail.html,https://www.ncss.cn/student/jobs/index.html,海淀区,
ncss_jobs,detail,https://www.ncss.cn/student/jobs/pprXjUTcvEE6W8Uf7dffJ/detail.html,https://www.ncss.cn/student/jobs/index.html,海淀区,
ncss_jobs,detail,https://www.ncss.cn/student/jobs/Mh3HE9xUojKkrJsMR35rXE/detail.html,https://www.ncss.cn/student/jobs/index.html,海淀区,
ncss_jobs,detail,https://www.ncss.cn/student/jobs/PrKr6qStZ36fqWrcjkEf8N/detail.html,https://www.ncss.cn/student/jobs/index.html,海淀区,
ncss_jobs,detail,https://www.ncss.cn/student/jobs/Qhn4v4Ubz4dJhD31ZvsSfD/detail.html,https://www.ncss.cn/student/jobs/index.html,海淀区,
ncss_jobs,detail,https://www.ncss.cn/student/jobs/R7UBd9z7JDvwjafftDCEVB/detail.html,https://www.ncss.cn/student/jobs/index.html,海淀区,
ncss_jobs,detail,https://www.ncss.cn/student/jobs/RMurgGf1ygbdUViegnzzjq/detail.html,https://www.ncss.cn/student/jobs/index.html,海淀区,
ncss_jobs,detail,https://www.ncss.cn/student/jobs/SCbQanL9d9AyszEYYzPPsp/detail.html,https://www.ncss.cn/student/jobs/index.html,海淀区,
ncss_jobs,detail,https://www.ncss.cn/student/jobs/U89PKGjZhpc4eZJbhv8HWK/detail.html,https://www.ncss.cn/student/jobs/index.html,门头沟区,
ncss_jobs,detail,https://www.ncss.cn/student/jobs/KZbuFTm5NUtVLoNfncUwVc/detail.html,https://www.ncss.cn/student/jobs/index.html,门头沟区,
ncss_jobs,detail,https://www.ncss.cn/student/jobs/Tb3347mTWayW1SSvfRTV83/detail.html,https://www.ncss.cn/student/jobs/index.html,门头沟区,
ncss_jobs,detail,https://www.ncss.cn/student/jobs/KoSYnVaq2H7WzDchF32d6M/detail.html,https://www.ncss.cn/student/jobs/index.html,门头沟区,
