platform,page_type,url,source_url,city,keyword
ncss_jobs,detail,https://www.ncss.cn/student/jobs/WrGxLazYU3ddbs2hxz27XU/detail.html,https://www.ncss.cn/student/jobs/index.html,海淀区,
ncss_jobs,detail,https://www.ncss.cn/student/jobs/AzKcC5iTnNecAMoYiEcqmM/detail.html,https://www.ncss.cn/student/jobs/index.html,海淀区,
ncss_jobs,detail,https://www.ncss.cn/student/jobs/PpWiGZCPk9vKvcwkbsq5XS/detail.html,https://www.ncss.cn/student/jobs/index.html,海淀区,
ncss_jobs,detail,https://www.ncss.cn/student/jobs/WNxRtFXs8734YoL4KWX1xj/detail.html,https://www.ncss.cn/student/jobs/index.html,海淀区,
ncss_jobs,detail,https://www.ncss.cn/student/jobs/X3uKAEo55AEML48q7aU6ye/detail.html,https://www.ncss.cn/student/jobs/index.html,海淀区,
ncss_jobs,detail,https://www.ncss.cn/student/jobs/X4bQepKbsGeTYaGhs8ieQj/detail.html,https://www.ncss.cn/student/jobs/index.html,海淀区,
ncss_jobs,detail,https://www.ncss.cn/student/jobs/PHLU5FFCivLr3cbzxhHCeR/detail.html,https://www.ncss.cn/student/jobs/index.html,海淀区,
ncss_jobs,detail,https://www.ncss.cn/student/jobs/PgDeRDMAU6ThUsb1g7DigV/detail.html,https://www.ncss.cn/student/jobs/index.html,海淀区,
ncss_jobs,detail,https://www.ncss.cn/student/jobs/QCqQZwXXRa5SUdmP4pAb1z/detail.html,https://www.ncss.cn/student/jobs/index.html,海淀区,
ncss_jobs,detail,https://www.ncss.cn/student/jobs/RHAvkATu3WWtPqM8PDv7vH/detail.html,https://www.ncss.cn/student/jobs/index.html,海淀区,
ncss_jobs,detail,https://www.ncss.cn/student/jobs/RLgUmvDJaTagekMB4MZgid/detail.html,https://www.ncss.cn/student/jobs/index.html,海淀区,
ncss_jobs,detail,https://www.ncss.cn/student/jobs/N3zGnKg8BDThZaxg9xCRY8/detail.html,https://www.ncss.cn/student/jobs/index.html,门头沟区,
ncss_jobs,detail,https://www.ncss.cn/student/jobs/NCbZFJ3aifon4TnayuSQzr/detail.html,https://www.ncss.cn/student/jobs/index.html,门头沟区,
ncss_jobs,detail,https://www.ncss.cn/student/jobs/Ljr6PDXhGrpi3BeHP2awAf/detail.html,https://www.ncss.cn/student/jobs/index.html,门头沟区,
ncss_jobs,detail,https://www.ncss.cn/student/jobs/JJT2epNPyWk4H1tNu6nUr1/detail.html,https://www.ncss.cn/student/jobs/index.html,门头沟区,
ncss_jobs,detail,https://www.ncss.cn/student/jobs/79PtcbngRq3vUeAYscjXX1/detail.html,https://www.ncss.cn/student/jobs/index.html,门头沟区,
