crawl_time,crawl_date,publish_time,publish_date,source_site,source_file,keyword,city,city_clean,job_title,company_name,salary,salary_avg,experience,education,raw_tags,skills,job_url
2026-04-17T21:56:11,2026-04-17,2026-04-16 16:32:56,2026-20-06,job51,jobs_raw_2026-04-17_215601.csv,机器学习,常熟,常熟,机器学习算法工程师,苏州汇编智能科技,1.5-2.5万·14薪,20000,3年及以上,本科,"3年及以上,本科,机器学习,算法,员工宿舍三室",机器学习,https://jobs.51job.com/changshu/171644524.html?s=sou_sou_soulb&t=0_0&req=d3e912e681a4482c83afe4f861637dc3
2026-04-17T21:56:11,2026-04-17,2026-04-17 16:59:55,2026-20-06,job51,jobs_raw_2026-04-17_215601.csv,机器学习,上海·浦东新区,上海,AI / ML(机器学习) Engineer,伟创力智能设备制造（上海）,2.5-4万·14薪,32500,4年及以上,本科,"4年及以上,本科,分析报告,技术文档,人工智能,机器学习,电气工程,计算机科学,技术评审,数据准备,趋势分析,模型训练,五险一金,年终奖金,定期体检,绩效奖金,带薪年假,周末双休,免费班车,学习平台",机器学习,https://jobs.51job.com/shanghai-pdxq/171667072.html?s=sou_sou_soulb&t=0_0&req=d3e912e681a4482c83afe4f861637dc3
2026-04-17T21:56:11,2026-04-17,2026-04-17 11:04:39,2026-20-06,job51,jobs_raw_2026-04-17_215601.csv,机器学习,昆山,昆山,机器学习工程师,乐美包装（昆山）,1-2万,15000,3-5年,本科,"3-5年,本科,model,iot,regression,engineering,energy,integration,temperature,analytics,vibration,pressure",机器学习,https://jobs.51job.com/kunshan/171656193.html?s=sou_sou_soulb&t=0_0&req=d3e912e681a4482c83afe4f861637dc3
2026-04-17T21:56:11,2026-04-17,2026-03-04 08:43:18,2026-20-06,job51,jobs_raw_2026-04-17_215601.csv,机器学习,上海·浦东新区,上海,AI算法工程师（机器学习/深度学习方向）(J13012),中芯国际集成电路制造（上海）,3.2-4.5万·15薪,38500,5年及以上,硕士,"5年及以上,硕士,计算机,java,sql,自动化,半导体,编程语言,人工智能,机器学习,效果评估,代码规范,五险一金,补充医疗保险,免费班车,餐饮补贴,通讯补贴,绩效奖金,年终奖金,定期体检,学习平台","Java,SQL,机器学习,深度学习",https://jobs.51job.com/shanghai-pdxq/169752643.html?s=sou_sou_soulb&t=0_0&req=d3e912e681a4482c83afe4f861637dc3
2026-04-17T21:56:11,2026-04-17,2026-04-17 14:47:23,2026-20-06,job51,jobs_raw_2026-04-17_215601.csv,机器学习,广州·黄埔区,广州,大模型应用工程师（英文/银行）,恩士迅信息科技（中国）,1.5-3万,22500,3年及以上,本科,"3年及以上,本科,llm,模型部署,chatbot,agent,英文,Ai,大模型应用,全英文面试,五险一金,定期体检,带薪年假,周末双休","LLM,大模型",https://jobs.51job.com/guangzhou-hpq/171661753.html?s=sou_sou_soulb&t=0_0&req=d3e912e681a4482c83afe4f861637dc3
2026-04-17T21:56:11,2026-04-17,2026-04-17 11:12:31,2026-20-06,job51,jobs_raw_2026-04-17_215601.csv,机器学习,深圳·龙岗区,深圳,CTO（消费级机器人产品）,深圳市明日实业,7-10万·13薪,85000,5年及以上,本科,"5年及以上,本科,c++,ai,电子信息,编程语言,英语读写,系统开发,传感器,导航,运动控制,计算机科学,提供食宿,加班补贴,五险一金,绩效奖金,年度体检,员工活动,专业培训,晋升空间",,https://jobs.51job.com/shenzhen-lgq/171656514.html?s=sou_sou_soulb&t=0_0&req=d3e912e681a4482c83afe4f861637dc3
2026-04-17T21:56:11,2026-04-17,2026-04-17 15:52:38,2026-20-06,job51,jobs_raw_2026-04-17_215601.csv,机器学习,南京·雨花台区,南京,机器人开发工程师,仝达产品开发（惠州）,1.5-2万·13薪,17500,3年及以上,本科,"3年及以上,本科,计算机,自动化,c++,电气,软件,仿真,导航,人工智能,运动控制,机器学习",机器学习,https://jobs.51job.com/nanjing-yhtq/171664357.html?s=sou_sou_soulb&t=0_0&req=d3e912e681a4482c83afe4f861637dc3
2026-04-17T21:56:11,2026-04-17,2026-04-17 13:45:25,2026-20-06,job51,jobs_raw_2026-04-17_215601.csv,机器学习,滁州·南谯区,滁州,机器人开发工程师,仝达实业（滁州）,1-1.2万·13薪,11000,1-2年,本科,"1-2年,本科,计算机,自动化,c++,电气,软件,仿真,导航,人工智能,运动控制,机器学习",机器学习,https://jobs.51job.com/chuzhou-nqq/171659657.html?s=sou_sou_soulb&t=0_0&req=d3e912e681a4482c83afe4f861637dc3
2026-04-17T21:56:11,2026-04-17,2026-04-16 11:43:20,2026-20-06,job51,jobs_raw_2026-04-17_215601.csv,机器学习,盐城·东台市,盐城,agv开发工程师（工业机器人）,东莞领益精密制造科技,1.5-3万·13薪,22500,3年及以上,大专,"3年及以上,大专,linux,erp,开发,调试,自动化,c++,设计方案,工业机器人,技术文档,wms,五险一金,带薪年假,年终奖金,绩效奖金,股票期权,项目奖金,专业培训,有餐补,包住,通讯补贴",Linux,https://jobs.51job.com/yancheng-dts/171634578.html?s=sou_sou_soulb&t=0_0&req=d3e912e681a4482c83afe4f861637dc3
2026-04-17T21:56:11,2026-04-17,2026-04-17 15:47:46,2026-20-06,job51,jobs_raw_2026-04-17_215601.csv,机器学习,昆山,昆山,视觉算法工程师,苏州世航智能科技,1.3-2.6万·15薪,19500,2年及以上,硕士,"2年及以上,硕士,视觉,路径规划,slam,计算机视觉",CV,https://jobs.51job.com/kunshan/171664213.html?s=sou_sou_soulb&t=0_0&req=d3e912e681a4482c83afe4f861637dc3
2026-04-17T21:56:11,2026-04-17,2026-04-01 09:27:25,2026-20-06,job51,jobs_raw_2026-04-17_215601.csv,机器学习,广州·天河区,广州,Ai训练师,广州市洲际物业管理有限公司越秀,8千-1.2万,8000,3年及以上,本科,"3年及以上,本科,数据分析,ai,人工智能,机器学习,数据清洗,算法模型,ai模型,数据标注,培训","机器学习,数据分析",https://jobs.51job.com/guangzhou-thq/171358191.html?s=sou_sou_soulb&t=0_0&req=d3e912e681a4482c83afe4f861637dc3
2026-04-17T21:56:11,2026-04-17,2026-04-16 17:33:11,2026-20-06,job51,jobs_raw_2026-04-17_215601.csv,机器学习,宁波·余姚市,宁波,机器人工程师(ROS开发),宁波元森教育科技,8千-1.2万,8000,2年及以上,本科,"2年及以上,本科,计算机,linux,c++,android,传感器,运动控制,嵌入式开发,视觉,ros,系统框架,定期体检,绩效奖金,专业培训,餐饮补贴,带薪年假,通讯补贴,交通补贴,周末双休,团队氛围好,六险一金",Linux,https://jobs.51job.com/ningbo-yys/171646844.html?s=sou_sou_soulb&t=0_0&req=d3e912e681a4482c83afe4f861637dc3
2026-04-17T21:56:11,2026-04-17,2026-04-15 00:00:00,2026-20-06,job51,jobs_raw_2026-04-17_215601.csv,机器学习,上海·松江区,上海,机器人调试工程师-海外,上海阿特迪科技术,1.2-2万·13薪,16000,5年及以上,大专,"5年及以上,大专,英语,技术交流,故障处理,物料管理,技术沟通,abb,技术对接,机器人调试,焊装,kuka,五险一金,年终奖金,出国机会,专业培训,弹性工作",,https://jobs.51job.com/shanghai-sjq/171611969.html?s=sou_sou_soulb&t=0_0&req=d3e912e681a4482c83afe4f861637dc3
2026-04-17T21:56:11,2026-04-17,2026-04-17 14:10:55,2026-20-06,job51,jobs_raw_2026-04-17_215601.csv,机器学习,武汉·武昌区,武汉,AI技术操作员,博鑫贸易（湖北）,5-8千,6500,3年及以上,大专,"3年及以上,大专,ai,开机检查,人工智能,大数据,底薪,岗位培训,分红",,https://jobs.51job.com/wuhan-wcq/171660002.html?s=sou_sou_soulb&t=0_0&req=d3e912e681a4482c83afe4f861637dc3
2026-04-17T21:56:11,2026-04-17,2026-04-17 11:26:03,2026-20-06,job51,jobs_raw_2026-04-17_215601.csv,机器学习,济南,济南,AI Forward Deployment Engineer,采埃孚亚太集团,1-1.5万·15薪,12500,3-4年,硕士,"3-4年,硕士,人工智能,AI,大数据分析,云架构,机器学习,图像识别,云部署,深度学习,五险一金,年终奖金,定期体检,通讯补贴,补充医疗保险,补充公积金","机器学习,深度学习,数据分析",https://jobs.51job.com/jinan/171653509.html?s=sou_sou_soulb&t=0_0&req=d3e912e681a4482c83afe4f861637dc3
2026-04-17T21:56:11,2026-04-17,2026-03-31 11:34:10,2026-20-06,job51,jobs_raw_2026-04-17_215601.csv,机器学习,北京,北京,图像算法训练师-图片生成-数据生产运营专家,中电金信软件,1-1.8万,14000,1年及以上,本科,"1年及以上,本科,数据分析,数学,物理,ai,engineering,agent,五险一金,补充医疗保险,定期体检",数据分析,https://jobs.51job.com/beijing/171349476.html?s=sou_sou_soulb&t=0_0&req=d3e912e681a4482c83afe4f861637dc3
2026-04-17T21:56:11,2026-04-17,2026-04-17 08:10:37,2026-20-06,job51,jobs_raw_2026-04-17_215601.csv,机器学习,上海,上海,人工智能研发工程师,上海船舶工艺研究所（中国船舶集团公司第十一研究所）,50-60万/年,45833,3年及以上,博士,"3年及以上,博士,产品研发,算法,人工智能,机器学习,模型开发,造船,五险一金,年终奖金,定期体检,绩效奖金,餐饮补贴,专业培训,带薪年假,节日福利",机器学习,https://jobs.51job.com/shanghai/170761391.html?s=sou_sou_soulb&t=0_0&req=d3e912e681a4482c83afe4f861637dc3
2026-04-17T21:56:11,2026-04-17,2026-04-10 16:39:06,2026-20-06,job51,jobs_raw_2026-04-17_215601.csv,机器学习,绍兴·越城区,绍兴,机器学习工程师 /Machine Learning(J10488),芯联集成电路制造,2-4万·16薪,30000,2年,硕士,"2年,硕士,机器学习,算法,深度学习模型,transformer,gnn,模型评估,git,云平台,五险一金,年终奖金,定期体检,绩效奖金,专业培训,餐饮补贴,员工旅游,带薪年假,周末双休,团队氛围好","Git,机器学习,深度学习",https://jobs.51job.com/shaoxing-ycq/165518664.html?s=sou_sou_soulb&t=0_0&req=d3e912e681a4482c83afe4f861637dc3
2026-04-17T21:56:11,2026-04-17,2026-04-03 09:48:10,2026-20-06,job51,jobs_raw_2026-04-17_215601.csv,机器学习,北京,北京,大数据架构师,北京蜜熊科技,8-9千,8500,无需经验,本科,"无需经验,本科,大数据,架构设计,hadoop,spark,数据采集,数据结构算法,技术文档编写,大数据平台,flink,清洗","Hadoop,Spark",https://jobs.51job.com/beijing/171416500.html?s=sou_sou_soulb&t=0_0&req=d3e912e681a4482c83afe4f861637dc3
2026-04-17T21:56:11,2026-04-17,2026-04-17 11:41:17,2026-20-06,job51,jobs_raw_2026-04-17_215601.csv,机器学习,芜湖·鸠江区,芜湖,AI算法工程师,芜湖伯特利汽车安全系统,1.5-3万·14薪,22500,3-5年,本科,"3-5年,本科,需求分析,ai,架构设计,工艺优化,算法,汽车零部件,机器学习",机器学习,https://jobs.51job.com/wuhu-jjq/171657533.html?s=sou_sou_soulb&t=0_0&req=d3e912e681a4482c83afe4f861637dc3
