crawl_time,crawl_date,publish_time,publish_date,source_site,source_file,keyword,city,city_clean,job_title,company_name,salary,salary_avg,experience,education,raw_tags,skills,job_url
2026-04-17T22:14:57,2026-04-17,2026-04-02 11:31:56,2026-20-06,job51,jobs_raw_2026-04-17_221405.csv,人力资源,武汉·蔡甸区,武汉,人事管理员,广州顶通物流,5-6千·13薪,5500,2年及以上,大专,"2年及以上,大专,人力资源管理,行政管理,经济,教育学,工商管理,企业管理,劳动合同签订,心理学,组织架构,教育训练,五险一金,年终奖金,绩效奖金,定期体检,带薪年假,餐饮补贴,双休,培训,节假日福利,员工活动",,https://jobs.51job.com/wuhan-cdq/171397187.html?s=sou_sou_soulb&t=0_0&req=444f20beeab649c99af8c4c5a3f7e3af
2026-04-17T22:14:57,2026-04-17,2026-03-13 15:13:37,2026-20-06,job51,jobs_raw_2026-04-17_221405.csv,人力资源,北京·朝阳区,北京,刘倩团队人力发展专员,中国人寿保险股份有限公司北京市,5-8千,6500,无需经验,大专,"无需经验,大专,培训",,https://jobs.51job.com/beijing-cyq/171041150.html?s=sou_sou_soulb&t=0_0&req=444f20beeab649c99af8c4c5a3f7e3af
2026-04-17T22:14:57,2026-04-17,2026-04-14 17:25:15,2026-20-06,job51,jobs_raw_2026-04-17_221405.csv,人力资源,苏州·虎丘区,苏州,人事招聘专员,苏州晟坤企业管理服务,4-8千,6000,无需经验,大专,"无需经验,大专,招聘,招聘渠道,数据支持,筛选简历,招聘数据分析,面试流程,技术岗招聘,邀约候选人,超长年假,团队氛围,培训,员工活动",数据分析,https://jobs.51job.com/suzhou-hq/171596816.html?s=sou_sou_soulb&t=0_0&req=444f20beeab649c99af8c4c5a3f7e3af
2026-04-17T22:14:57,2026-04-17,2026-03-27 15:53:40,2026-20-06,job51,jobs_raw_2026-04-17_221405.csv,人力资源,杭州·临平区,杭州,人力资源专员,宏达控股集团,6千-1万,6000,3-5年,本科,"3-5年,本科,人力资源,员工关系,招聘计划,员工入职,岗位招聘,五险一金,员工旅游,餐饮补贴,通讯补贴,年终奖金,定期体检",,https://jobs.51job.com/hangzhou-lpq/171303713.html?s=sou_sou_soulb&t=0_0&req=444f20beeab649c99af8c4c5a3f7e3af
2026-04-17T22:14:57,2026-04-17,2026-04-10 10:12:18,2026-20-06,job51,jobs_raw_2026-04-17_221405.csv,人力资源,深圳·龙华区,深圳,人事专员,智谷供应链（深圳）,6-9千·13薪,7500,1年及以上,大专,"1年及以上,大专,员工培训,五险,带薪年假,绩效奖金,零食下午茶,租房补贴,定期团建,出差补贴",,https://jobs.51job.com/shenzhen-lhq/171522810.html?s=sou_sou_soulb&t=0_0&req=444f20beeab649c99af8c4c5a3f7e3af
2026-04-17T22:14:57,2026-04-17,2026-04-14 13:20:19,2026-20-06,job51,jobs_raw_2026-04-17_221405.csv,人力资源,宁波·慈溪市,宁波,人事助理HRA,慈溪市广联汽车配件,5-6千,5500,1年及以上,大专,"1年及以上,大专,hrbp,招聘,培训,考勤,人才发展,员工关系,薪酬绩效,人事,五险一金,专业培训,绩效奖金,定期体检,餐饮补贴,员工旅游,生日福利,节日福利,工龄奖,高温补贴",,https://jobs.51job.com/ningbo-cxs/143292593.html?s=sou_sou_soulb&t=0_0&req=444f20beeab649c99af8c4c5a3f7e3af
2026-04-17T22:14:57,2026-04-17,2026-03-07 12:37:02,2026-20-06,job51,jobs_raw_2026-04-17_221405.csv,人力资源,柳州·柳南区,柳州,绩效薪酬高级专员16069,广西柳工机械股份有限公司-装载机事业部,8千-1万,8000,无需经验,本科,"无需经验,本科,计算机,管理,会计,人力资源,人力资源管理,绩效管理,劳动法,信息技术,数据支撑,调薪",,https://jobs.51job.com/liuzhou-lnq/170911092.html?s=sou_sou_soulb&t=0_0&req=444f20beeab649c99af8c4c5a3f7e3af
2026-04-17T22:14:57,2026-04-17,2026-03-23 16:18:24,2026-20-06,job51,jobs_raw_2026-04-17_221405.csv,人力资源,东莞·东城区,东莞,人事专员,东莞市东城翰晨音乐餐吧（个体工商户）,3.9-5.5千,4700,无需经验,未知,"无需经验,招聘,活动策划,人力资源,人事,普通话,离职,宣传推广,筛选简历,人事手续办理,员工入职,公司活动,包吃,包住,免费工作餐",,https://jobs.51job.com/dongguan-dcq/171209405.html?s=sou_sou_soulb&t=0_0&req=444f20beeab649c99af8c4c5a3f7e3af
2026-04-17T22:14:57,2026-04-17,2026-04-16 09:54:49,2026-20-06,job51,jobs_raw_2026-04-17_221405.csv,人力资源,成都·双流区,成都,人事助理,四川藤爱环保科技,4-6千,5000,1-3年,大专,"1-3年,大专,招聘,绩效奖金,年终奖金,五险,交通补贴,做五休二,五险一金,全勤奖,周末双休,节日福利,带薪年假",,https://jobs.51job.com/chengdu-slq/159980839.html?s=sou_sou_soulb&t=0_0&req=444f20beeab649c99af8c4c5a3f7e3af
2026-04-17T22:14:57,2026-04-17,2026-04-13 13:09:43,2026-20-06,job51,jobs_raw_2026-04-17_221405.csv,人力资源,天津·滨海新区,天津,2026届人力资源实习生,Minth Group,2.5-3.5千,3000,无需经验,本科,"无需经验,本科,人力资源,专业培训,周末双休,食堂,宿舍",,https://jobs.51job.com/tianjin-bhxq/167537474.html?s=sou_sou_soulb&t=0_0&req=444f20beeab649c99af8c4c5a3f7e3af
2026-04-17T22:14:57,2026-04-17,2026-04-09 10:42:23,2026-20-06,job51,jobs_raw_2026-04-17_221405.csv,人力资源,惠州·惠东县,惠州,人力资源实习生（150元/天）,惠州市吉邦精密技术,4-4.5千,4250,无需经验,本科,"无需经验,本科,招聘,人事,员工关系,资料收集,筛选简历,人事档案管理,面试安排,入职手续,离职手续,请假,五险一金,年终奖金,专业培训,绩效奖金,定期体检,带薪年假,员工旅游,通讯补贴,社保,培训,公积金,补充公积金,股票期权,包吃包住,员工活动",,https://jobs.51job.com/huizhou-hdx/171499358.html?s=sou_sou_soulb&t=0_0&req=444f20beeab649c99af8c4c5a3f7e3af
2026-04-17T22:14:57,2026-04-17,2026-04-14 19:25:15,2026-20-06,job51,jobs_raw_2026-04-17_221405.csv,人力资源,杭州·钱塘区,杭州,人事专员,抚顺市顺城区改映波百货商贸行（个体工商户）,7千-1.3万,7000,无需经验,未知,"无需经验,长白班,包吃住,上六休一,大平台,早九晚六,节假日,福利多多,提成,聚餐",,https://jobs.51job.com/hangzhou-qtq/171599173.html?s=sou_sou_soulb&t=0_0&req=444f20beeab649c99af8c4c5a3f7e3af
2026-04-17T22:14:57,2026-04-17,2026-04-09 14:13:06,2026-20-06,job51,jobs_raw_2026-04-17_221405.csv,人力资源,郑州·二七区,郑州,人事专员,河南中寅企业管理,4-5千,4500,1年及以上,大专,"1年及以上,大专,人事规章制度,年终奖金,绩效奖金,通讯补贴,五险,节假日福利,员工活动,大小周",,https://jobs.51job.com/erqiqu/171506459.html?s=sou_sou_soulb&t=0_0&req=444f20beeab649c99af8c4c5a3f7e3af
