crawl_time,crawl_date,source_site,source_file,keyword,city,job_title,company_name,salary,experience,education,publish_time,raw_tags,job_url,page,raw_payload
2026-04-18T13:24:32,2026-04-18,job51,jobs_raw_2026-04-18_132412.csv,python,深圳·南山区,Python+AI支持工程师,深圳市瑞维控股,8千-1万·13薪,1年及以上,本科,2026-04-14 14:22:01,"1年及以上,本科,系统培训,职业发展,五险一金,餐饮补贴,周末双休,年终奖金,定期体检,带薪年假,专业培训,有餐补,定期团建",https://jobs.51job.com/shenzhen-nsq/170812864.html?s=sou_sou_soulb&t=0_0&req=e4b01d7b469640aeba64e069b4da858a,5,"{""allowChatOnline"": false, ""applyTimeText"": ""1小时前有人投递"", ""coId"": ""7203668"", ""coIndustryCode"": ""164"", ""coIndustryText"": ""物业服务"", ""companyHref"": ""https://jobs.51job.com/all/coA2JRN1Q3ATwAY1E0Am8.html"", ""companyIndustryType1Str"": ""物业管理/商业中心"", ""companyLogo"": ""https://img01.51jobcdn.com/fansImg/CompLogo/8/7204/7203668/130984773109205709876_300.png?1735093440842"", ""companyName"": ""深圳市瑞维控股"", ""companySizeCode"": ""3"", ""companySizeString"": ""150-500人"", ""companyTypeString"": ""民营"", ""confirmDateString"": ""2026-03-03 15:14:48"", ""contactAllowed"": ""0"", ""contactDay"": """", ""contactTime"": """", ""ctmId"": 1283188, ""customerName"": """", ""degreeString"": ""本科"", ""encCoId"": ""A2JRN1Q3ATwAY1E0Am8"", ""exrInfo02"": ""{\""retrieverName\"":\""JobTermBasedRetriever,JobEs8DSSMRetriever\"",\""referJobId\"":\""\"",\""intentions\"":\""\"",\""adExtendFunc\"":\""\"",\""adExtendCity\"":\""\"",\""workFuncMixedLabelResultExrInfo\"":\""\""}"", ""fullCompanyName"": ""深圳市瑞维控股有限公司"", ""funcType1Code"": ""0124"", ""funcType2Code"": """", ""hasHrMobile"": true, ""hireType"": """", ""hrInfoType"": 0, ""hrIsOnline"": false, ""hrLabels"": [""简历处理快""], ""hrName"": ""曾柯"", ""hrOnlineLabelStatus"": 2, ""hrPosition"": ""招聘主管"", ""hrUid"": ""18439961"", ""hrefAreaPinYin"": ""shenzhen-nsq"", ""industryType1"": ""51"", ""industryType1Str"": ""物业管理/商业中心"", ""industryType2"": """", ""industryType2Str"": """", ""isAllowChat"": true, ""isApply"": false, ""isCommunicate"": false, ""isExpire"": false, ""isFromXyx"": false, ""isIntern"": false, ""isModelEmployer"": false, ""isOnline"": false, ""isPromotion"": false, ""isQuickFeedback"": false, ""isRemoteWork"": false, ""isReprintJob"": ""0"", ""issueDateString"": ""2026-04-14 14:22:01"", ""jobAreaCode"": ""040000"", ""jobAreaLevelDetail"": {""cityCode"": ""040000"", ""cityString"": ""深圳"", ""districtString"": ""南山区"", ""landMarkString"": """", ""provinceCode"": ""040000"", ""provinceString"": ""深圳""}, ""jobAreaString"": ""深圳·南山区"", ""jobDescribe"": ""岗位职责：\n1、参与后端服务及数据服务的全流程开发，包括接口设计、业务逻辑实现、数据处理等核心模块；\n2、使用 Java 完成高性能核心服务开发，运用 Python 进行脚本编写、数据处理及自动化工具开发；\n3、在日常开发中熟练应用 AI 编程工具（如 Codex / Claude Code / Cursor 等），赋能代码生成、单元测试及技术文档撰写，持续提升研发效率；\n4、跟踪并探索前沿 AI 技术动态，推动技术在业务场景中的创新应用；\n5、负责集团总部电脑周边设备（如打印机、扫描仪、传真机、复印机、投影仪等）和其他弱电系统的安装与维护。\n任职资格：\n1、1年以上开发经验，统招本科及以上学历，计算机相关专业；\n2、具备 Python 开发能力，熟悉常见数据结构及工程实践，能编写清晰、可维护的脚本或服务；\n3、熟悉关系型数据库（MySQL / Oracle 至少一种），具备基础的数据建模与查询优化能力；\n4、具备\""指挥 AI\""的能力：能给出高质量的 prompt，善于校验、优化 AI 生成代码；\n5、学习能力强，对新技术保持敏锐与热情，具备良好的自我驱动力。\n加分项（任一即可）：\n1、有机器学习项目经验：熟悉 GBM / XGBoost / 随机森林等算法，理解训练 / 验证 / 特征工程 / 评估的基本流程；\n2、有深度学习项目经验：参与过视觉任务（分类/检测/分割）或数值/时序预测等相关项目；\n3、具备基础工程化能力：了解 Docker 容器化、Redis 缓存、Linux 常用命令等；\n4、对 AI 相关技术栈有认知：如知识库构建、知识图谱、AI 工作流编排等。\n6. 具备AI智能体应用项目完整落地实践经验，且深度参与核心技术实现、场景部署环节者优先。"", ""jobHref"": ""https://jobs.51job.com/shenzhen-nsq/170812864.html?s=sou_sou_soulb&t=0_0&req=e4b01d7b469640aeba64e069b4da858a"", ""jobId"": ""170812864"", ""jobName"": ""Python+AI支持工程师"", ""jobNumString"": """", ""jobReleaseType"": ""0"", ""jobSalaryMax"": ""10000"", ""jobSalaryMin"": ""8000"", ""jobScheme"": ""qiancheng://home/show_job_info?jobid=170812864&property=%7B%22isInitiative%22%3A%22%E6%98%AF%22%2C%22pageCode%22%3A%22sou%7Csou%7Csoulb%22%2C%22shortPageCode%22%3A%22sou%7Csou%7Csoulb%22%2C%22searchType%22%3A%22%E6%89%8B%E5%8A%A8%E6%90%9C%E7%B4%A2%E8%81%8C%E4%BD%8D%22%2C%22jobRank%22%3A%2280%22%2C%22policyId%22%3A%22%7B%7D%22%2C%22keyword%22%3A%22python%22%2C%22pageNum%22%3A%225%22%2C%22requestId%22%3A%22e4b01d7b469640aeba64e069b4da858a%22%2C%22jobType%22%3A%220%22%7D"", ""jobTags"": [""1年及以上"", ""本科"", ""系统培训"", ""职业发展"", ""五险一金"", ""餐饮补贴"", ""周末双休"", ""年终奖金"", ""定期体检"", ""带薪年假"", ""专业培训"", ""有餐补"", ""定期团建""], ""jobTagsForOrder"": [""1年及以上"", ""本科"", ""系统培训"", ""职业发展"", ""五险一金"", ""餐饮补贴"", ""周末双休"", ""年终奖金"", ""定期体检"", ""带薪年假"", ""专业培训"", ""有餐补"", ""定期团建""], ""jobTagsList"": [{""jobTagName"": ""1年及以上""}, {""jobTagName"": ""本科""}, {""jobTagName"": ""系统培训""}, {""jobTagName"": ""职业发展""}, {""jobTagName"": ""五险一金""}, {""jobTagName"": ""餐饮补贴""}, {""jobTagName"": ""周末双休""}, {""jobTagName"": ""年终奖金""}, {""jobTagName"": ""定期体检""}, {""jobTagName"": ""带薪年假""}, {""jobTagName"": ""专业培训""}, {""jobTagName"": ""有餐补""}, {""jobTagName"": ""定期团建""}], ""jobType"": ""0"", ""jobWelfareCodeDataList"": [{""chineseTitle"": ""系统培训"", ""code"": ""101201"", ""englishTitle"": """", ""typeCode"": ""10035"", ""typeTitle"": ""系统培训""}], ""landmarkId"": """", ""landmarkString"": """", ""lat"": ""22.550702"", ""lon"": ""113.943692"", ""major1Str"": """", ""major2Str"": """", ""onlineHrLabelList"": [""今日回复3次"", ""喜欢聊天""], ""photoUrlList"": [{""photoUrl"": ""https://img01.51jobcdn.com/jc/companyimg/8/7204/7203668/fe03a75b94f9375d9dada93554cd11e1.png"", ""smallPhotoUrl"": ""https://img01.51jobcdn.com/jc/companyimg/8/7204/7203668/fe03a75b94f9375d9dada93554cd11e1_small.png""}, {""photoUrl"": ""https://img01.51jobcdn.com/jc/companyimg/8/7204/7203668/2a0cd98ae96875a749c058271f1c1b73.png"", ""smallPhotoUrl"": ""https://img01.51jobcdn.com/jc/companyimg/8/7204/7203668/2a0cd98ae96875a749c058271f1c1b73_small.png""}, {""photoUrl"": ""https://img01.51jobcdn.com/jc/companyimg/8/7204/7203668/258d3861b0bf585dc72546cc9b6468e9.png"", ""smallPhotoUrl"": ""https://img01.51jobcdn.com/jc/companyimg/8/7204/7203668/258d3861b0bf585dc72546cc9b6468e9_small.png""}, {""photoUrl"": ""https://img01.51jobcdn.com/jc/companyimg/8/7204/7203668/b55136c15a7844740b068c06813a33ee.png"", ""smallPhotoUrl"": ""https://img01.51jobcdn.com/jc/companyimg/8/7204/7203668/b55136c15a7844740b068c06813a33ee_small.png""}], ""property"": ""{\""isInitiative\"":\""是\"",\""pageCode\"":\""sou|sou|soulb\"",\""shortPageCode\"":\""sou|sou|soulb\"",\""searchType\"":\""手动搜索职位\"",\""jobRank\"":\""80\"",\""policyId\"":\""{}\"",\""keyword\"":\""python\"",\""pageNum\"":\""5\"",\""requestId\"":\""e4b01d7b469640aeba64e069b4da858a\"",\""jobType\"":\""0\""}"", ""provideSalaryString"": ""8千-1万·13薪"", ""retrieverName"": ""JobTermBasedRetriever,JobEs8DSSMRetriever"", ""sesameLabelList"": [], ""showTypeUrl"": ""https://imgjl.51jobcdn.com/cdn/51job/FileService/FileUpload/image/20250520/ptcard_128e85b893a640e8940c74c70daada54.png"", ""showTypeUrlDark"": ""https://imgjl.51jobcdn.com/cdn/51job/FileService/FileUpload/image/20251208/a7401c7dc5b291eef900ff6b78327e18_f2a16bd811034ae78dea2e01b9945aee.png"", ""smallHrLogoUrl"": ""https://img01.51jobcdn.com/imehire/userportrait/19/18440/18439961/1733897346526_small.png?1733897347?v=20260317"", ""term"": ""0"", ""termStr"": ""全职"", ""triggerBatchDeliver"": true, ""updateDateTime"": ""2026-04-14 14:22:01"", ""userInteractionOnlineLabel"": 2, ""workAreaCode"": ""040300"", ""workYear"": ""3"", ""workYearString"": ""1年及以上""}"
2026-04-18T13:24:32,2026-04-18,job51,jobs_raw_2026-04-18_132412.csv,python,重庆·两江新区,python后端开发,上海米哈哈软件,1-1.5万·13薪,3年及以上,本科,2026-03-26 19:41:58,"3年及以上,本科,sql,django,pandas,numpy,数据运营,开源项目,开源,算法实现,数据处理分析,数据处理",https://jobs.51job.com/chongqing-ljxq/171288174.html?s=sou_sou_soulb&t=0_0&req=e4b01d7b469640aeba64e069b4da858a,5,"{""allowChatOnline"": false, ""applyTimeText"": ""近3天有人投递"", ""coId"": ""9954658"", ""coIndustryCode"": """", ""coIndustryText"": """", ""companyHref"": ""https://jobs.51job.com/all/coA2wBbFYwDjRTMA1rUD0.html"", ""companyIndustryType1Str"": ""计算机软件"", ""companyIndustryType2Str"": ""计算机软件"", ""companyLogo"": ""https://img01.51jobcdn.com/fansImg/CompLogo/10/9955/9954658/4464319218770217673_300.png?1757645840912"", ""companyName"": ""上海米哈哈软件"", ""companySizeCode"": ""2"", ""companySizeString"": ""50-150人"", ""companyTypeString"": ""民营"", ""confirmDateString"": ""2026-03-26 19:41:58"", ""contactAllowed"": ""0"", ""contactDay"": """", ""contactTime"": """", ""ctmId"": 8964794, ""customerName"": """", ""degreeString"": ""本科"", ""encCoId"": ""A2wBbFYwDjRTMA1rUD0"", ""exrInfo02"": ""{\""retrieverName\"":\""JobTermBasedRetriever,JobEs8DSSMRetriever\"",\""referJobId\"":\""\"",\""intentions\"":\""\"",\""adExtendFunc\"":\""\"",\""adExtendCity\"":\""\"",\""workFuncMixedLabelResultExrInfo\"":\""\""}"", ""fullCompanyName"": ""上海米哈哈软件有限公司"", ""funcType1Code"": ""0124"", ""funcType2Code"": """", ""hasHrMobile"": true, ""hireType"": """", ""hrInfoType"": 0, ""hrIsOnline"": false, ""hrLabels"": [""简历处理快""], ""hrName"": ""魏娟娟"", ""hrOnlineLabelStatus"": 2, ""hrPosition"": ""HR"", ""hrUid"": ""21403619"", ""hrefAreaPinYin"": ""chongqing-ljxq"", ""industryType1"": ""01"", ""industryType1Str"": ""计算机软件"", ""industryType2"": ""01"", ""industryType2Str"": ""计算机软件"", ""isAllowChat"": true, ""isApply"": false, ""isCommunicate"": false, ""isExpire"": false, ""isFromXyx"": false, ""isIntern"": false, ""isModelEmployer"": false, ""isOnline"": false, ""isPromotion"": false, ""isQuickFeedback"": false, ""isRemoteWork"": false, ""isReprintJob"": ""0"", ""issueDateString"": ""2026-03-26 19:41:58"", ""jobAreaCode"": ""060000"", ""jobAreaLevelDetail"": {""cityCode"": ""060000"", ""cityString"": ""重庆"", ""districtString"": ""两江新区"", ""landMarkString"": """", ""provinceCode"": ""060000"", ""provinceString"": ""重庆""}, ""jobAreaString"": ""重庆·两江新区"", ""jobDescribe"": ""经验要求：\n1.3-5年数据运营或自动化评测系统开发\n2.有大规模模型评测项目落地经验优先\n3.熟悉OpenCompass/MT-Bench等开源项目者优先\n\n专业技能\n1.精通Python,熟练使用至少一种web框架（如：FastAPl/Django)\n2.掌握数据处理工具（Pandas/NumPy/SQL)，进行数据处理与分析\n3.熟悉ROUGE/BLEU/准确率等评估指标的算法实现与优化，具备指标定制化开发能力\n4.有大规模模型自动化评测系统、评测平台或Benchmark框架开发经验者优先。\n5.熟悉LLM评估相关开源项目（如OpenCompass、MT-Bench、AlpacaEval等）或有贡献者优先。"", ""jobHref"": ""https://jobs.51job.com/chongqing-ljxq/171288174.html?s=sou_sou_soulb&t=0_0&req=e4b01d7b469640aeba64e069b4da858a"", ""jobId"": ""171288174"", ""jobName"": ""python后端开发"", ""jobNumString"": """", ""jobReleaseType"": ""0"", ""jobSalaryMax"": ""15000"", ""jobSalaryMin"": ""10000"", ""jobScheme"": ""qiancheng://home/show_job_info?jobid=171288174&property=%7B%22isInitiative%22%3A%22%E6%98%AF%22%2C%22pageCode%22%3A%22sou%7Csou%7Csoulb%22%2C%22shortPageCode%22%3A%22sou%7Csou%7Csoulb%22%2C%22searchType%22%3A%22%E6%89%8B%E5%8A%A8%E6%90%9C%E7%B4%A2%E8%81%8C%E4%BD%8D%22%2C%22jobRank%22%3A%2281%22%2C%22policyId%22%3A%22%7B%7D%22%2C%22keyword%22%3A%22python%22%2C%22pageNum%22%3A%225%22%2C%22requestId%22%3A%22e4b01d7b469640aeba64e069b4da858a%22%2C%22jobType%22%3A%220%22%7D"", ""jobTags"": [""3年及以上"", ""本科"", ""sql"", ""django"", ""pandas"", ""numpy"", ""数据运营"", ""开源项目"", ""开源"", ""算法实现"", ""数据处理分析"", ""数据处理""], ""jobTagsForOrder"": [""3年及以上"", ""本科"", ""sql"", ""django"", ""pandas"", ""numpy"", ""数据运营"", ""开源项目"", ""开源"", ""算法实现"", ""数据处理分析"", ""数据处理""], ""jobTagsList"": [{""jobTagName"": ""3年及以上""}, {""jobTagName"": ""本科""}, {""jobTagName"": ""sql""}, {""jobTagName"": ""django""}, {""jobTagName"": ""pandas""}, {""jobTagName"": ""numpy""}, {""jobTagName"": ""数据运营""}, {""jobTagName"": ""开源项目""}, {""jobTagName"": ""开源""}, {""jobTagName"": ""算法实现""}, {""jobTagName"": ""数据处理分析""}, {""jobTagName"": ""数据处理""}], ""jobType"": ""0"", ""jobWelfareCodeDataList"": [], ""landmarkId"": """", ""landmarkString"": """", ""lat"": ""29.6419"", ""lon"": ""106.496659"", ""major1Str"": """", ""major2Str"": """", ""onlineHrLabelList"": [""回复率高"", ""喜欢聊天""], ""photoUrlList"": [], ""property"": ""{\""isInitiative\"":\""是\"",\""pageCode\"":\""sou|sou|soulb\"",\""shortPageCode\"":\""sou|sou|soulb\"",\""searchType\"":\""手动搜索职位\"",\""jobRank\"":\""81\"",\""policyId\"":\""{}\"",\""keyword\"":\""python\"",\""pageNum\"":\""5\"",\""requestId\"":\""e4b01d7b469640aeba64e069b4da858a\"",\""jobType\"":\""0\""}"", ""provideSalaryString"": ""1-1.5万·13薪"", ""retrieverName"": ""JobTermBasedRetriever,JobEs8DSSMRetriever"", ""sesameLabelList"": [{""labelCode"": ""college_employment_contribution"", ""labelDefinition"": ""据公开网络招聘信息显示，该企业在近1年内有发布过大学生就业岗位，助力大学生就业。"", ""labelName"": ""大学生就业贡献"", ""labelTranslateName"": ""欢迎应届生应聘""}], ""showTypeUrl"": ""https://imgjl.51jobcdn.com/cdn/51job/FileService/FileUpload/image/20250520/ptcard_128e85b893a640e8940c74c70daada54.png"", ""showTypeUrlDark"": ""https://imgjl.51jobcdn.com/cdn/51job/FileService/FileUpload/image/20251208/a7401c7dc5b291eef900ff6b78327e18_f2a16bd811034ae78dea2e01b9945aee.png"", ""smallHrLogoUrl"": ""https://img01.51jobcdn.com/imehire/userportrait/default/li_portrait_female_006_small.png?v=20260317"", ""term"": ""0"", ""termStr"": ""全职"", ""triggerBatchDeliver"": true, ""updateDateTime"": ""2026-03-26 19:41:59"", ""userInteractionOnlineLabel"": 2, ""workAreaCode"": ""064100"", ""workYear"": ""5"", ""workYearString"": ""3年及以上""}"
2026-04-18T13:24:32,2026-04-18,job51,jobs_raw_2026-04-18_132412.csv,python,青岛·高新区,Python数据工程师（爬虫方向）,青岛清数生态文明研究院,6千-1万,1年及以上,本科,2026-01-23 11:05:50,"1年及以上,本科,java,mysql,数据库,数据分析,mongodb,数据采集,数据支持,机器学习,数据,数据模型",https://jobs.51job.com/qingdao-gxq/166222741.html?s=sou_sou_soulb&t=0_0&req=e4b01d7b469640aeba64e069b4da858a,5,"{""allowChatOnline"": false, ""applyTimeText"": ""50分钟前有人投递"", ""coId"": ""5476020"", ""coIndustryCode"": """", ""coIndustryText"": """", ""companyHref"": ""https://jobs.51job.com/all/coAGNRMV46ATkGY1EwVTA.html"", ""companyIndustryType1Str"": ""计算机软件"", ""companyIndustryType2Str"": ""农/林/牧/渔"", ""companyLogo"": ""https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_software.png?version=20241112"", ""companyName"": ""青岛清数生态文明研究院"", ""companySizeCode"": ""1"", ""companySizeString"": ""少于50人"", ""companyTypeString"": ""民营"", ""confirmDateString"": ""2026-01-23 11:05:50"", ""contactAllowed"": ""0"", ""contactDay"": """", ""contactTime"": """", ""ctmId"": 4218357, ""customerName"": """", ""degreeString"": ""本科"", ""encCoId"": ""AGNRMV46ATkGY1EwVTA"", ""exrInfo02"": ""{\""retrieverName\"":\""JobTermBasedRetriever,JobEs8DSSMRetriever\"",\""referJobId\"":\""\"",\""intentions\"":\""\"",\""adExtendFunc\"":\""\"",\""adExtendCity\"":\""\"",\""workFuncMixedLabelResultExrInfo\"":\""\""}"", ""fullCompanyName"": ""青岛清数生态文明研究院有限公司"", ""funcType1Code"": ""0124"", ""funcType2Code"": """", ""hasHrMobile"": true, ""hireType"": """", ""hrInfoType"": 0, ""hrIsOnline"": false, ""hrLabels"": [""1天内处理简历""], ""hrName"": ""许先生"", ""hrOnlineLabelStatus"": 2, ""hrPosition"": ""人事"", ""hrUid"": ""5812974"", ""hrefAreaPinYin"": ""qingdao-gxq"", ""industryType1"": ""01"", ""industryType1Str"": ""计算机软件"", ""industryType2"": ""29"", ""industryType2Str"": ""农/林/牧/渔"", ""isAllowChat"": true, ""isApply"": false, ""isCommunicate"": false, ""isExpire"": false, ""isFromXyx"": false, ""isIntern"": false, ""isModelEmployer"": false, ""isOnline"": false, ""isPromotion"": false, ""isQuickFeedback"": false, ""isRemoteWork"": false, ""isReprintJob"": ""0"", ""issueDateString"": ""2026-01-23 11:05:50"", ""jobAreaCode"": ""120300"", ""jobAreaLevelDetail"": {""cityCode"": ""120300"", ""cityString"": ""青岛"", ""districtString"": ""高新区"", ""landMarkString"": """", ""provinceCode"": ""120000"", ""provinceString"": ""山东省""}, ""jobAreaString"": ""青岛·高新区"", ""jobDescribe"": ""一、岗位职责67\n1.熟练运用 Python 编写高效稳定的爬虫程序，从各类网站、API 接口等多渠道采集数据，根据业务需求制定合理的爬虫策略，解决反爬机制，确保数据采集的准确性和完整性；持续优化爬虫性能，提升数据采集效率；67\n2.对采集到的数据进行深度处理和清洗，运用 Python 的 Pandas、Numpy 等库，去除重复、错误、缺失数据，进行数据标准化和规范化处理，为后续数据分析和挖掘提供高质量的数据基础；67\n3.基于业务需求，利用常用的 Python机器学习和深度学习库，构建数据模型，进行数据分析和预测，为公司战略决策、产品优化等提供数据支持和建议；67\n4.负责数据的存储与管理工作，熟练使用 MySQL、MongoDB 等数据库，设计合理的数据存储结构，确保数据的高效存储和快速查询，定期进行数据备份和维护，保障数据安全；67\n5.利用 Python可视化库，将复杂的数据以直观易懂的图表、报表等形式呈现，清晰展示数据趋势和规律，推动业务发展；67\n6.与算法工程师、Java开发工程师等团队人员紧密合作，深入了解业务需求，确保数据工程相关工作与整体业务目标一致，积极参与技术和代码讨论，分享技术经验，提升团队整体技术水平。\n67\n二、岗位要求67\n1.计算机、数学、统计学、数据分析等相关专业，本科及以上学历，有丰富实践经验者优先考虑；67\n2.精通 Python 编程，熟练掌握 Python 数据处理、分析和可视化相关库（如 Pandas、Numpy、Matplotlib 等），具备扎实的编程基础和良好的代码编写习惯；67\n3.熟悉网络爬虫原理，有丰富的爬虫开发经验，能熟练使用 Scrapy、BeautifulSoup、Selenium 等爬虫框架和工具，熟悉常见的反爬机制及应对方法；67\n4.熟练掌握至少一种数据库（如 MySQL、MongoDB 等）的使用，了解数据库设计和优化，具备编写高效 SQL 语句的能力；67\n5.了解机器学习和深度学习的基本算法和模型，熟悉至少一种机器学习框架（如 Scikit-learn、TensorFlow 等），能够运用模型进行数据分析和预测；67\n6.具备良好的逻辑思维能力和数据分析能力，能够快速理解业务需求，从数据中发现问题和规律；67\n7.有较强的学习能力和自我驱动力，能够快速掌握新技术、新工具，适应不断变化的技术环境；\n8.具备良好的沟通能力和团队协作精神，能够有效沟通和协作，共同完成项目目标；67\n9.有数据工程相关项目经验者优先，有成功的爬虫项目、数据分析案例者更佳。"", ""jobHref"": ""https://jobs.51job.com/qingdao-gxq/166222741.html?s=sou_sou_soulb&t=0_0&req=e4b01d7b469640aeba64e069b4da858a"", ""jobId"": ""166222741"", ""jobName"": ""Python数据工程师（爬虫方向）"", ""jobNumString"": """", ""jobReleaseType"": ""0"", ""jobSalaryMax"": ""10000"", ""jobSalaryMin"": ""6000"", ""jobScheme"": ""qiancheng://home/show_job_info?jobid=166222741&property=%7B%22isInitiative%22%3A%22%E6%98%AF%22%2C%22pageCode%22%3A%22sou%7Csou%7Csoulb%22%2C%22shortPageCode%22%3A%22sou%7Csou%7Csoulb%22%2C%22searchType%22%3A%22%E6%89%8B%E5%8A%A8%E6%90%9C%E7%B4%A2%E8%81%8C%E4%BD%8D%22%2C%22jobRank%22%3A%2282%22%2C%22policyId%22%3A%22%7B%7D%22%2C%22keyword%22%3A%22python%22%2C%22pageNum%22%3A%225%22%2C%22requestId%22%3A%22e4b01d7b469640aeba64e069b4da858a%22%2C%22jobType%22%3A%220%22%7D"", ""jobTags"": [""1年及以上"", ""本科"", ""java"", ""mysql"", ""数据库"", ""数据分析"", ""mongodb"", ""数据采集"", ""数据支持"", ""机器学习"", ""数据"", ""数据模型""], ""jobTagsForOrder"": [""1年及以上"", ""本科"", ""java"", ""mysql"", ""数据库"", ""数据分析"", ""mongodb"", ""数据采集"", ""数据支持"", ""机器学习"", ""数据"", ""数据模型""], ""jobTagsList"": [{""jobTagName"": ""1年及以上""}, {""jobTagName"": ""本科""}, {""jobTagName"": ""java""}, {""jobTagName"": ""mysql""}, {""jobTagName"": ""数据库""}, {""jobTagName"": ""数据分析""}, {""jobTagName"": ""mongodb""}, {""jobTagName"": ""数据采集""}, {""jobTagName"": ""数据支持""}, {""jobTagName"": ""机器学习""}, {""jobTagName"": ""数据""}, {""jobTagName"": ""数据模型""}], ""jobType"": ""0"", ""jobWelfareCodeDataList"": [], ""landmarkId"": """", ""landmarkString"": """", ""lat"": ""36.297674"", ""lon"": ""120.310602"", ""major1Str"": ""数学"", ""major2Str"": ""统计与大数据分析"", ""onlineHrLabelList"": [""喜欢聊天""], ""photoUrlList"": [], ""property"": ""{\""isInitiative\"":\""是\"",\""pageCode\"":\""sou|sou|soulb\"",\""shortPageCode\"":\""sou|sou|soulb\"",\""searchType\"":\""手动搜索职位\"",\""jobRank\"":\""82\"",\""policyId\"":\""{}\"",\""keyword\"":\""python\"",\""pageNum\"":\""5\"",\""requestId\"":\""e4b01d7b469640aeba64e069b4da858a\"",\""jobType\"":\""0\""}"", ""provideSalaryString"": ""6千-1万"", ""retrieverName"": ""JobTermBasedRetriever,JobEs8DSSMRetriever"", ""sesameLabelList"": [{""labelCode"": ""top_province"", ""labelDefinition"": ""据工商登记信息显示，该企业相比其他同行业更早进入市场。"", ""labelName"": ""经营年限全省同行前15%""}, {""labelCode"": ""college_employment_contribution"", ""labelDefinition"": ""据公开网络招聘信息显示，该企业在近1年内有发布过大学生就业岗位，助力大学生就业。"", ""labelName"": ""大学生就业贡献"", ""labelTranslateName"": ""欢迎应届生应聘""}], ""showTypeUrl"": ""https://imgjl.51jobcdn.com/cdn/51job/FileService/FileUpload/image/20250520/ptcard_128e85b893a640e8940c74c70daada54.png"", ""showTypeUrlDark"": ""https://imgjl.51jobcdn.com/cdn/51job/FileService/FileUpload/image/20251208/a7401c7dc5b291eef900ff6b78327e18_f2a16bd811034ae78dea2e01b9945aee.png"", ""smallHrLogoUrl"": ""https://img01.51jobcdn.com/imehire/userportrait/default/li_portrait_female_005_small.png?v=20260317"", ""term"": ""0"", ""termStr"": ""全职"", ""triggerBatchDeliver"": true, ""updateDateTime"": ""2026-01-23 11:05:50"", ""userInteractionOnlineLabel"": 2, ""workAreaCode"": ""120311"", ""workYear"": ""3"", ""workYearString"": ""1年及以上""}"
